********************************************************************************
product = Open Liberty 20.0.0.4 (wlp-1.0.39.cl200420200401-1714)
wlp.install.dir = C:/Users/Steve/Documents/git/Swarm/target/liberty/wlp/
java.home = C:\Program Files\AdoptOpenJDK\jdk-11.0.6.10-openj9
java.version = 11.0.6
java.runtime = OpenJDK Runtime Environment (11.0.6+10)
os = Windows 10 (10.0; amd64) (en_US)
process = 13276@Hubris
********************************************************************************
[4/21/20, 8:20:31:735 EDT] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server LibertySwarm has been launched.
[4/21/20, 8:20:49:768 EDT] 0000001c com.ibm.ws.security.mp.jwt.impl.MicroProfileJwtServiceImpl   I CWWKS5500I: The MicroProfile JWT configuration [MicroProfileJwtService] was successfully processed.
[4/21/20, 8:20:50:063 EDT] 0000001c com.ibm.ws.session.WASSessionCore                            I SESN8501I: The session manager did not find a persistent storage location; HttpSession objects will be stored in the local application server's memory.
[4/21/20, 8:20:51:652 EDT] 00000035 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: OpenAPIUI.
[4/21/20, 8:20:51:656 EDT] 00000035 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module OpenAPIUI has been bound to default_host.
[4/21/20, 8:20:51:668 EDT] 00000035 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/openapi/ui/
[4/21/20, 8:20:51:674 EDT] 00000032 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: ibm/api.
[4/21/20, 8:20:51:675 EDT] 00000032 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module ibm/api has been bound to default_host.
[4/21/20, 8:20:51:676 EDT] 00000032 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/ibm/api/
[4/21/20, 8:20:51:675 EDT] 0000002d com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: com.ibm.ws.security.jwt.
[4/21/20, 8:20:51:676 EDT] 0000002d com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module com.ibm.ws.security.jwt has been bound to default_host.
[4/21/20, 8:20:51:703 EDT] 00000029 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: health.
[4/21/20, 8:20:51:703 EDT] 00000029 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module health has been bound to default_host.
[4/21/20, 8:20:51:703 EDT] 00000029 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/health/
[4/21/20, 8:20:51:712 EDT] 00000033 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: PrivateMicroProfileMetrics.
[4/21/20, 8:20:51:720 EDT] 00000033 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module PrivateMicroProfileMetrics has been bound to default_host.
[4/21/20, 8:20:51:721 EDT] 00000033 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/metrics/
[4/21/20, 8:20:51:721 EDT] 00000035 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application Swarm.
[4/21/20, 8:20:51:721 EDT] 00000035 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0134I: The Swarm application is using the loose application definition at the C:\Users\Steve\Documents\git\Swarm\target\liberty\wlp\usr\servers\LibertySwarm\dropins\Swarm.war.xml location.
[4/21/20, 8:20:51:729 EDT] 0000002d com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/jwt/
[4/21/20, 8:20:51:753 EDT] 00000034 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: MicroProfileOpenAPI.
[4/21/20, 8:20:51:753 EDT] 00000034 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module MicroProfileOpenAPI has been bound to default_host.
[4/21/20, 8:20:51:753 EDT] 00000034 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/openapi/
[4/21/20, 8:20:51:868 EDT] 00000032 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/openapi/ui
[4/21/20, 8:20:51:869 EDT] 00000033 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/health
[4/21/20, 8:20:51:869 EDT] 00000029 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/ibm/api
[4/21/20, 8:20:51:875 EDT] 00000034 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/jwt
[4/21/20, 8:20:51:880 EDT] 0000002d com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/metrics
[4/21/20, 8:20:51:886 EDT] 00000033 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:20:51:890 EDT] 0000002d com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:20:51:890 EDT] 00000032 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:20:51:890 EDT] 00000029 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:20:51:906 EDT] 00000034 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:20:51:929 EDT] 00000032 com.ibm.ws.cache.CacheServiceImpl                            I DYNA1056I: Dynamic Cache (object cache) initialized successfully.
[4/21/20, 8:20:52:075 EDT] 00000034 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/openapi
[4/21/20, 8:20:52:075 EDT] 00000034 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:20:52:128 EDT] 00000033 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [com.ibm.ws.microprofile.health.2.0] [/health] [HealthCheckReadinessServlet]: Initialization successful.
[4/21/20, 8:20:52:145 EDT] 0000002d com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [com.ibm.ws.microprofile.metrics.private] [/metrics] [PrivateMetricsRESTProxyServlet]: Initialization successful.
[4/21/20, 8:20:52:145 EDT] 00000033 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [com.ibm.ws.microprofile.health.2.0] [/health] [HealthCheckServlet]: Initialization successful.
[4/21/20, 8:20:52:145 EDT] 00000034 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [com.ibm.ws.microprofile.openapi] [/openapi] [OpenAPIServlet]: Initialization successful.
[4/21/20, 8:20:52:145 EDT] 00000033 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [com.ibm.ws.microprofile.health.2.0] [/health] [HealthCheckLivenessServlet]: Initialization successful.
[4/21/20, 8:20:52:846 EDT] 0000002a com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at C:\Users\Steve\Documents\git\Swarm\target\liberty\wlp\usr\servers\LibertySwarm\logs\state\plugin-cfg.xml.
[4/21/20, 8:20:53:105 EDT] 00000035 com.ibm.ws.microprofile.openapi.ApplicationProcessor         I CWWKO1660I: The application Swarm was processed and an OpenAPI document was produced.
[4/21/20, 8:20:53:138 EDT] 00000035 org.jboss.weld.Version                                       I WELD-000900: 3.1.1 (Final)
[4/21/20, 8:20:53:856 EDT] 00000035 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: Swarm.
[4/21/20, 8:20:53:856 EDT] 00000035 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module Swarm has been bound to default_host.
[4/21/20, 8:20:53:856 EDT] 00000035 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/Swarm/
[4/21/20, 8:20:53:871 EDT] 00000035 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application Swarm started in 2.150 seconds.
[4/21/20, 8:20:53:871 EDT] 0000002a com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/Swarm
[4/21/20, 8:20:53:871 EDT] 0000002a com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:20:54:171 EDT] 00000033 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at C:\Users\Steve\Documents\git\Swarm\target\liberty\wlp\usr\servers\LibertySwarm\logs\state\plugin-cfg.xml.
[4/21/20, 8:20:54:386 EDT] 00000028 com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint has been started and is now listening for requests on host *  (IPv6) port 9081.
[4/21/20, 8:20:54:392 EDT] 00000028 com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint-ssl has been started and is now listening for requests on host *  (IPv6) port 9445.
[4/21/20, 8:20:54:520 EDT] 00000028 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0012I: The server installed the following features: [appSecurity-2.0, cdi-2.0, concurrent-1.0, distributedMap-1.0, jaxrs-2.1, jaxrsClient-2.1, jndi-1.0, json-1.0, jsonb-1.0, jsonp-1.1, jwt-1.0, microProfile-3.2, mpConfig-1.3, mpFaultTolerance-2.0, mpHealth-2.1, mpJwt-1.1, mpMetrics-2.2, mpOpenAPI-1.1, mpOpenTracing-1.3, mpRestClient-1.3, opentracing-1.3, servlet-4.0, ssl-1.0].
[4/21/20, 8:20:54:521 EDT] 00000028 com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0008I: Feature update completed in 20.010 seconds.
[4/21/20, 8:20:54:521 EDT] 00000028 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0011I: The LibertySwarm server is ready to run a smarter planet. The LibertySwarm server started in 23.439 seconds.
[4/21/20, 8:25:24:723 EDT] 0000006b .apache.cxf.cxf.core.3.2:1.0.39.cl200420200401-1714(id=175)] I Setting the server's publish address to be /
[4/21/20, 8:25:24:884 EDT] 0000006b com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [Swarm] [/Swarm] [ServerBoardApplication]: Initialization successful.
[4/21/20, 8:25:25:136 EDT] 0000006b com.ibm.ws.opentracing.OpentracingUserFeatureAccessService   W CWMOT0010W: OpenTracing cannot track JAX-RS requests because an OpentracingTracerFactory class was not provided or client libraries for tracing backend are not in the class path.
[4/21/20, 8:25:25:483 EDT] 0000006b SystemErr                                                    R Tue Apr 21 08:25:25 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:25:34:318 EDT] 00000115 SystemErr                                                    R Tue Apr 21 08:25:34 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:40:30:495 EDT] 000003b4 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://hubris.home:9081/Swarm/
[4/21/20, 8:40:30:499 EDT] 000003b4 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [Swarm] [/Swarm] [ServerBoardApplication]: Destroy successful.
[4/21/20, 8:40:30:513 EDT] 000003b4 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application Swarm has stopped successfully.
[4/21/20, 8:40:30:525 EDT] 000003b4 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application Swarm.
[4/21/20, 8:40:30:525 EDT] 000003b4 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0134I: The Swarm application is using the loose application definition at the C:\Users\Steve\Documents\git\Swarm\target\liberty\wlp\usr\servers\LibertySwarm\dropins\Swarm.war.xml location.
[4/21/20, 8:40:30:758 EDT] 000003b4 com.ibm.ws.microprofile.openapi.ApplicationProcessor         I CWWKO1660I: The application Swarm was processed and an OpenAPI document was produced.
[4/21/20, 8:40:30:874 EDT] 000003bf com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at C:\Users\Steve\Documents\git\Swarm\target\liberty\wlp\usr\servers\LibertySwarm\logs\state\plugin-cfg.xml.
[4/21/20, 8:40:30:924 EDT] 000003b4 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: Swarm.
[4/21/20, 8:40:30:924 EDT] 000003b4 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module Swarm has been bound to default_host.
[4/21/20, 8:40:30:925 EDT] 000003b4 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://hubris.home:9081/Swarm/
[4/21/20, 8:40:30:933 EDT] 000002ea com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/Swarm
[4/21/20, 8:40:30:935 EDT] 000002ea com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[4/21/20, 8:40:30:941 EDT] 000003b4 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0003I: The application Swarm updated in 0.416 seconds.
[4/21/20, 8:40:31:234 EDT] 000003be com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at C:\Users\Steve\Documents\git\Swarm\target\liberty\wlp\usr\servers\LibertySwarm\logs\state\plugin-cfg.xml.
[4/21/20, 8:40:34:359 EDT] 000003c5 .apache.cxf.cxf.core.3.2:1.0.39.cl200420200401-1714(id=175)] I Setting the server's publish address to be /
[4/21/20, 8:40:34:374 EDT] 000003c5 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [Swarm] [/Swarm] [ServerBoardApplication]: Initialization successful.
[4/21/20, 8:40:34:633 EDT] 000003c5 SystemErr                                                    R Tue Apr 21 08:40:34 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:40:34:837 EDT] 000003c5 SystemErr                                                    R Tue Apr 21 08:40:34 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:40:38:113 EDT] 000002bb SystemErr                                                    R Tue Apr 21 08:40:38 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:40:38:184 EDT] 000002bb SystemErr                                                    R Tue Apr 21 08:40:38 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:14:473 EDT] 000003a9 SystemErr                                                    R Tue Apr 21 08:41:14 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:14:547 EDT] 000003a9 SystemErr                                                    R Tue Apr 21 08:41:14 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:28:716 EDT] 000003a9 SystemErr                                                    R Tue Apr 21 08:41:28 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:28:782 EDT] 000003a9 SystemErr                                                    R Tue Apr 21 08:41:28 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:36:072 EDT] 000002e0 SystemErr                                                    R Tue Apr 21 08:41:36 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:36:134 EDT] 000002e0 SystemErr                                                    R Tue Apr 21 08:41:36 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:39:469 EDT] 000003ed SystemErr                                                    R Tue Apr 21 08:41:39 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:39:525 EDT] 000003ed SystemErr                                                    R Tue Apr 21 08:41:39 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:45:831 EDT] 00000348 SystemErr                                                    R Tue Apr 21 08:41:45 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:45:895 EDT] 00000348 SystemErr                                                    R Tue Apr 21 08:41:45 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:46:767 EDT] 000003b5 SystemErr                                                    R Tue Apr 21 08:41:46 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:46:825 EDT] 000003b5 SystemErr                                                    R Tue Apr 21 08:41:46 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:47:658 EDT] 00000348 SystemErr                                                    R Tue Apr 21 08:41:47 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:47:722 EDT] 00000348 SystemErr                                                    R Tue Apr 21 08:41:47 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:48:461 EDT] 000003b5 SystemErr                                                    R Tue Apr 21 08:41:48 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:48:515 EDT] 000003b5 SystemErr                                                    R Tue Apr 21 08:41:48 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
[4/21/20, 8:41:50:383 EDT] 000003f2 SystemErr                                                    R Tue Apr 21 08:41:50 EDT 2020 WARN: Establishing SSL connection without server's identity verification is not recommended. According to MySQL 5.5.45+, 5.6.26+ and 5.7.6+ requirements SSL connection must be established by default if explicit option isn't set. For compliance with existing applications not using SSL the verifyServerCertificate property is set to 'false'. You need either to explicitly disable SSL by setting useSSL=false, or set useSSL=true and provide truststore for server certificate verification.
